ID,WARD,SPECIES,DIAMETER,LON,LAT
5112,1,"Maple, Norway",16,-79.5826203896004,43.7234292839642
6569,1,"Spruce, Norway",16,-79.5516694085241,43.7172691061248
6734,1,"Cork tree, Amur",16,-79.5473323196873,43.7162117255221
7505,1,Honey locust Skyline,16,-79.5699420933518,43.7265286547999
8069,1,"Mulberry, white weeping",16,-79.5989401718317,43.7537469998371
8641,1,"Spruce, Colorado blue",16,-79.5554587508594,43.7209657830086
10232,1,"Apple, Sargents",16,-79.577891276928,43.7064272461312
12568,1,"Spruce, Serbian",16,-79.5718503681445,43.7309557828041
15555,1,"Walnut, black",16,-79.5600474749252,43.732106613423
19840,1,Douglas fir,16,-79.5711274970627,43.730785148467
19879,1,"Lilac, Japanese",16,-79.5875297543807,43.7395591872212
20477,1,"Maple, Norway",16,-79.5744476268856,43.676506307544
21342,1,"Lilac, Japanese",16,-79.5354341407283,43.7005266493363
23872,1,"Spruce, Colorado blue",16,-79.5944358901635,43.750660014165
24320,1,"Maple, Freeman Autumn Blaze",16,-79.5867149330918,43.7532234186085
24606,1,Honey locust Ruby Lace,16,-79.5892533703127,43.6745322839696
24734,1,Birch,16,-79.5716402838539,43.7367735169911
26547,1,"Maple, red",16,-79.6135996614882,43.7220763238137
28394,1,Black locust,16,-79.59804052941,43.7574936580838
29214,1,"Elm, Accolade",16,-79.5875623944644,43.7371235396252
29849,1,"Spruce, Colorado blue",16,-79.561946952625,43.7234876968365
29854,1,"Linden, littleleaf Greenspire",16,-79.6000964027633,43.7398971752139
30085,1,"Apple, Sargents",16,-79.5870515371502,43.6888540960973
32589,1,"Oak, white",16,-79.5670343878839,43.7198934544142
33548,1,Honey locust,16,-79.5716568314092,43.725278472386
33809,1,"Maple, Norway columnar",16,-79.5718605852653,43.7334379560181
34387,1,"Maple, Manitoba",16,-79.5547498817744,43.7312581351563
34463,1,"Walnut, English",16,-79.5685099566711,43.7173798977274
35011,1,"Maple, Norway Red Royal",16,-79.5876006946361,43.7512588163952
37046,1,"Spruce, Norway",16,-79.5543029177948,43.7251976527717
39428,1,"Maple, red",16,-79.617586248162,43.7207794429758
41078,1,"Planetree, London",16,-79.5612789758877,43.7358736762173
41243,1,"Oak, red",16,-79.5501548309731,43.7008898036587
41705,1,"Spruce, Colorado blue",16,-79.5433685205256,43.7014674286656
41840,1,"Lilac, Japanese",16,-79.5663909605093,43.715050650706
42004,1,"Spruce, white",16,-79.5966844466395,43.7362382800818
44107,1,"Lilac, Japanese",16,-79.5519298673892,43.6988469529938
45348,1,"Maple, Freeman Autumn Blaze",16,-79.5696782396436,43.6841021653514
45994,1,"Spruce, white",16,-79.5743566143027,43.7447141240139
48571,1,Honey locust,16,-79.5996565147886,43.7312589389855
49338,1,"Birch, white",16,-79.5948377434347,43.7273902570037
51269,1,Mountain ash,16,-79.5901576367477,43.7503642959123
52388,1,"Oak, bur",16,-79.5830934444933,43.7323269082011
57692,1,Douglas fir,16,-79.5914467957111,43.7469609061328
59386,1,"Linden, littleleaf",16,-79.602891731869,43.7238390878645
60114,1,Honey locust,16,-79.5680900832058,43.7408339686146
62146,1,"Apple, Sargents",16,-79.5941411579948,43.7395304038947
64080,1,Spruce,16,-79.5637067606381,43.7137794631127
64668,1,Linden,16,-79.5519841749654,43.739748627248
1796,1,"Maple, Norway",17,-79.5671857883737,43.7118962523489
4185,1,"Maple, Norway",17,-79.556627683934,43.7296164032325
4206,1,"Oak, pin",17,-79.5449185577908,43.7123805750718
4968,1,"Lilac, Japanese",17,-79.5707984269471,43.7272984717206
7608,1,Honey locust Skyline,17,-79.5807026757453,43.7237549779012
9482,1,Hackberry,17,-79.5815639869481,43.6998846712858
12130,1,"Spruce, white",17,-79.5810258114595,43.7435582097362
12707,1,Kentucky coffeetree,17,-79.5612771195853,43.7257861114086
15777,1,"Linden, littleleaf",17,-79.5994429398815,43.7418104323466
16226,1,"Oak, red",17,-79.5742931158096,43.7450128255053
17085,1,Pine scots,17,-79.5723926245621,43.7454026272803
19525,1,"Maple, hedge",17,-79.5785990877042,43.7309247876723
21592,1,Ginkgo,17,-79.5601819253081,43.6973241462819
25942,1,Pine scots,17,-79.5797022413314,43.7434923693341
28807,1,"Maple, Norway",17,-79.5688527833955,43.7414925268572
30450,1,"Maple, Freeman Autumn Blaze",17,-79.6247442836028,43.7502545060255
33074,1,"Maple, Norway",17,-79.5869118987806,43.6876762831124
33777,1,Ginkgo,17,-79.5965520167166,43.7404522239316
35615,1,"Spruce, Colorado blue",17,-79.5413280841996,43.7020899480178
35706,1,"Apple, Sargents",17,-79.6084162269602,43.7408998832196
36626,1,"Maple, hedge",17,-79.5901453938477,43.716052859539
40960,1,"Apple, Sargents",17,-79.5807171518789,43.7363933225777
43560,1,"Oak, bur",17,-79.5561620926199,43.7303639695065
44477,1,Honey locust,17,-79.5810481077592,43.7400591600953
45895,1,"Walnut, black",17,-79.5611746273618,43.732183534333
46237,1,"Lilac, Japanese",17,-79.5689439043882,43.7202761859534
51995,1,"Maple, Norway",17,-79.6131502954952,43.7226425788973
55889,1,"Spruce, Colorado blue",17,-79.5877159136048,43.6874958769667
57880,1,"Cedar, white",17,-79.5639054686711,43.7379528979168
60652,1,"Oak, bur",17,-79.5545909505636,43.7232301585885
7725,1,Horsechestnut,18,-79.6237867111608,43.7299833358896
9090,1,"Apple, Sargents",18,-79.5697360488722,43.7083893256887
11123,1,"Oak, red",18,-79.5672801669825,43.7419994937548
11245,1,"Maple, Norway Crimson King",18,-79.5864771927545,43.6867870500759
12622,1,"Maple, silver",18,-79.6005186724374,43.7583412989611
14519,1,"Maple, hedge",18,-79.6152709079562,43.745556308622
18665,1,"Birch, white",18,-79.5937605290269,43.7016236905662
18896,1,"Pine, eastern white",18,-79.5539311519024,43.7252915587265
26129,1,"Maple, sugar",18,-79.5853489254995,43.728189593059
29261,1,"Hazel, Turkish",18,-79.6182990312248,43.7208507534962
31392,1,Ash,18,-79.5874075816598,43.7022627841732
31981,1,Pine scots,18,-79.5747603773795,43.7446101666749
32142,1,Plum,18,-79.5574334599532,43.7003868701264
32146,1,"Maple, Freeman Autumn Blaze",18,-79.5554681954639,43.6976872843968
32300,1,"Maple, Norway",18,-79.5877373923489,43.7512044523036
33072,1,Honey locust Shademaster,18,-79.5962534448266,43.7194383906909
34437,1,Honey locust,18,-79.6042571870573,43.7435719017678
34584,1,"Apple, Sargents",18,-79.5984557053564,43.6912621859814
34676,1,"Lilac, Japanese",18,-79.5661102952265,43.7403726842571
34786,1,"Maple, Norway",18,-79.5754244686886,43.7026034664534
35195,1,Black locust,18,-79.5642549188184,43.7353211579634
35784,1,Pear Chanticleer,18,-79.5482294429877,43.7191778220277
39731,1,Birch,18,-79.5617893034786,43.7220054298619
40434,1,"Cedar, white",18,-79.5835997346958,43.7188468911294
41761,1,Spruce,18,-79.6045464568101,43.7330017279945
42967,1,"Maple, red",18,-79.5706262833807,43.6847959263626
43973,1,Pear Chanticleer,18,-79.6024519988588,43.7251795159672
49400,1,"Lilac, Japanese",18,-79.5663156395549,43.7401688947227
50155,1,Black locust,18,-79.6028112954961,43.7546771694086
50796,1,"Cedar, white",18,-79.5601701921829,43.7323654333127
51509,1,"Maple, Norway",18,-79.5523393407079,43.7039621849271
52034,1,"Pine, Austrian",18,-79.5683229546489,43.7183058156719
52036,1,"Oak, pin",18,-79.5445458552891,43.7126641526932
53043,1,Pear Chanticleer,18,-79.583398587833,43.7505430967401
56479,1,Ginkgo,18,-79.6036343968787,43.7541275151166
58581,1,"Mulberry, white weeping",18,-79.6214953686757,43.7239353773699
59421,1,"Lilac, Japanese",18,-79.5629815959145,43.7234272101335
61938,1,"Maple, Norway Autumn Blaze",18,-79.5724835241484,43.7011585485162
62492,1,Ash,18,-79.5679204988846,43.7092679705891
63067,1,Lilac,18,-79.5498007074551,43.6991008635376
3048,1,"Maple, Norway Superform",19,-79.6067628720335,43.7317344482193
5732,1,"Spruce, Colorado blue",19,-79.5562740025904,43.7306227719654
6775,1,Spruce,19,-79.5646390870833,43.6938525347096
11417,1,"Oak, swamp white",19,-79.5643062218993,43.7173910532182
14290,1,"Lilac, Japanese",19,-79.5616237198225,43.7312877514767
16106,1,"Maple, Norway Crimson King",19,-79.5988860422406,43.7555040711186
18410,1,Linden,19,-79.6000606720542,43.7203766341012
18737,1,"Birch, European",19,-79.6022039233386,43.7530909021051
22587,1,"Maple, Norway",19,-79.5708011653048,43.715321768343
22990,1,"Ash, white Autumn Applause",19,-79.5748236099718,43.744070277584
24648,1,"Pine, Austrian",19,-79.6231174324803,43.7505965424233
24848,1,"Lilac, Japanese",19,-79.5873020639078,43.7172960607174
30159,1,"Maple, Norway",19,-79.5760009296976,43.7161597228335
30477,1,"Basswood, Redmond",19,-79.5593545693131,43.7151330030245
35146,1,"Hazel, Turkish",19,-79.6004388670745,43.734317241335
39501,1,"Catalpa, northern",19,-79.54784417607,43.7226548516362
41176,1,"Maple, Norway",19,-79.5623614380037,43.7331542158207
44102,1,Honey locust,19,-79.6027068644411,43.7310263562783
46965,1,"Maple, Norway",19,-79.606532410514,43.7505506814774
48985,1,Honey locust,19,-79.5768956721273,43.6891822304474
54284,1,"Maple, Norway",19,-79.6010274899428,43.7328449676134
56988,1,"Maple, Norway Red Royal",19,-79.5927455797794,43.7303099946616
59656,1,"Spruce, Colorado blue",19,-79.6093766104768,43.756354019639
61285,1,Honey locust,19,-79.545787198783,43.7286952305589
63666,1,"Elm, Siberian",19,-79.5562223213698,43.7333769313803
1931,1,Ginkgo,20,-79.6146131726278,43.7224878211857
2531,1,Plum,20,-79.5997840350034,43.7337406831101
2791,1,"Spruce, Colorado blue",20,-79.5599216899914,43.6957767635464
2881,1,"Maple, Norway",20,-79.5800805450118,43.700775991963
3426,1,"Spruce, white",20,-79.5700858717965,43.7406389390432
3610,1,"Spruce, Colorado blue",20,-79.595882857209,43.7514610955883
4268,1,"Cedar, white",20,-79.5988057595844,43.7412610285973
5407,1,"Birch, white",20,-79.5631398740443,43.726244863029
8041,1,"Maple, Norway",20,-79.5739827836885,43.73428074636
9797,1,"Maple, Norway",20,-79.5992607442695,43.7508275158474
10626,1,"Maple, Norway",20,-79.5525828869651,43.7146760663714
12009,1,Linden,20,-79.5711403354358,43.6806987604516
13106,1,"Oak, pin",20,-79.5480260572146,43.7160561014509
13347,1,"Maple, Norway",20,-79.5668671781728,43.6785999830305
13676,1,"Maple, Norway Schwedler",20,-79.5768617602193,43.7437977276369
13751,1,"Maple, Norway",20,-79.5899875964613,43.755494438071
14022,1,"Spruce, white",20,-79.5412378603601,43.7007885574681
14952,1,"Spruce, Colorado blue",20,-79.6008074975833,43.7485322683758
15333,1,"Spruce, Colorado blue",20,-79.5946917998532,43.7503390265881
16804,1,"Maple, hedge",20,-79.5714873367443,43.6990249808177
17527,1,"Walnut, black",20,-79.5640238848681,43.7347773524484
17582,1,Spruce,20,-79.6026502104134,43.7499414500846
19305,1,"Maple, hedge",20,-79.5533297769837,43.7204904589916
21563,1,Honey locust,20,-79.5959086284751,43.7187255293332
22105,1,Cedar,20,-79.5825972557551,43.7267275180629
23540,1,"Maple, Manitoba",20,-79.5506295666683,43.6964323201513
23845,1,Birch,20,-79.5973652521464,43.7373236278573
24172,1,"Maple, Norway Globe",20,-79.5735252840193,43.7301409520947
24286,1,"Lilac, Japanese",20,-79.5355673643444,43.7005032406325
24330,1,Honey locust,20,-79.564383836762,43.7327469140068
24574,1,"Linden, littleleaf",20,-79.601499069164,43.7256125157582
25173,1,Honey locust Skyline,20,-79.5620127457953,43.7241005739357
26038,1,"Maple, Norway",20,-79.553727771486,43.7174750689937
26981,1,"Birch, white",20,-79.5785435883346,43.7262415900765
27353,1,"Apple, Sargents",20,-79.579947793074,43.7199712307504
28210,1,"Pine, Austrian",20,-79.606280751099,43.7386903792626
28435,1,Golden rain tree,20,-79.602971868113,43.7251616224095
28657,1,"Maple, Norway Schwedler",20,-79.5775262361768,43.7298986595574
30816,1,Birch,20,-79.5879377100742,43.7258162451125
31313,1,"Ash, green Marshall's Seedless",20,-79.5983674497325,43.7445136534481
31709,1,"Maple, Norway",20,-79.5531029167328,43.7205611074092
32478,1,Cedar,20,-79.5678970079088,43.7405974504435
33310,1,"Maple, Norway Superform",20,-79.6063070768279,43.7316906229873
33700,1,"Oak, white",20,-79.563324727047,43.721094077245
33952,1,"Catalpa, mop head",20,-79.5669861715333,43.7299071317273
34836,1,Honey locust,20,-79.6064422791789,43.7544631006545
34896,1,Honey locust,20,-79.5803001173958,43.7436192640313
35249,1,Hackberry,20,-79.5619371324001,43.7242561474351
35451,1,Fir,20,-79.5966395094399,43.7406318593121
36268,1,"Maple, Norway",20,-79.5608154856953,43.7221141831366
36869,1,"Poplar, white Boleana",20,-79.5863389142189,43.6796271534277
37607,1,Birch,20,-79.5807515274121,43.7209546284193
38236,1,"Maple, hedge",20,-79.5874810168254,43.7254476886567
38780,1,"Mulberry, white",20,-79.5418792789321,43.6989420261112
39655,1,Honey locust,20,-79.5745052016064,43.7018641371942
40088,1,Honey locust Skyline,20,-79.6010955427002,43.7576575998156
40805,1,Honey locust,20,-79.5710370072091,43.7317949000593
41529,1,"Apple, Sargents",20,-79.6009421054242,43.6993225895194
41537,1,"Walnut, black",20,-79.5723255183846,43.7392688363933
41814,1,"Lilac, Japanese",20,-79.5527335594941,43.6985463021909
42180,1,"Spruce, Colorado blue",20,-79.6008074975833,43.7485322683758
42313,1,"Oak, red",20,-79.5380254208661,43.6999842275326
43133,1,Cherry,20,-79.6030065566946,43.750398138572
43157,1,Honey locust,20,-79.600026325709,43.7326440045348
46208,1,"Pine, Austrian",20,-79.5744944714848,43.7231849581073
47612,1,"Maple, Norway Schwedler",20,-79.5966764082033,43.7314885275002
47865,1,"Catalpa, northern",20,-79.5687697143532,43.726263478517
48044,1,"Apple, Sargents",20,-79.5869588650829,43.6894133903713
50870,1,"Lilac, Japanese",20,-79.5649134371849,43.7409196631857
51044,1,"Apple, Sargents",20,-79.5703338365047,43.6866907733819
51543,1,"Catalpa, northern",20,-79.5784985731298,43.7188205970375
53053,1,"Maple, Norway",20,-79.5688604456802,43.7218951199377
53803,1,"Spruce, Colorado blue",20,-79.5823134155205,43.7243916754815
53821,1,Ash,20,-79.5679204988846,43.7092679705891
59634,1,"Spruce, white",20,-79.5774876193025,43.7409603109622
59771,1,"Spruce, Colorado blue",20,-79.5614367427987,43.7224255821067
59943,1,Honey locust,20,-79.5567904868829,43.7341965274663
61300,1,"Maple, Norway Crimson King",20,-79.5633241308921,43.7184540465591
62433,1,Birch,20,-79.5703613456492,43.6877175710652
3097,1,"Maple, Norway Globe",21,-79.6184869896091,43.7199716767917
4541,1,"Maple, Norway",21,-79.5848350129355,43.7323006054476
5623,1,"Oak, English pyramidal",21,-79.5840381456673,43.7510825293967
7096,1,Linden,21,-79.5883291177179,43.6813182848427
8369,1,"Maple, Norway",21,-79.5965039623187,43.7403545562884
8465,1,"Maple, Norway",21,-79.5538877395424,43.7170439235691
8907,1,"Maple, Norway",21,-79.5735150158341,43.7402356906428
13288,1,"Cedar, eastern red",21,-79.5932744504436,43.7279272521069
15310,1,"Spruce, white",21,-79.5587888434233,43.728832213547
17226,1,"Maple, Norway",21,-79.5547156655581,43.7329429571269
19333,1,Honey locust,21,-79.6208684621278,43.7441658611284
21358,1,"Birch, white",21,-79.5936470618291,43.701652848714
27038,1,"Maple, Norway",21,-79.5741319193706,43.6763921869578
27747,1,Birch,21,-79.58467152732,43.7262025421872
30667,1,"Linden, littleleaf",21,-79.6016044466066,43.7253990296945
33718,1,"Lilac, Japanese",21,-79.5684888848228,43.7258897535691
36290,1,"Pine, Austrian",21,-79.6231722409956,43.750571802077
39920,1,"Maple, sugar",21,-79.5554645984034,43.7206046140238
40249,1,"Apple, Sargents",21,-79.585720542993,43.6997445942647
40358,1,"Lilac, Japanese",21,-79.5606444323263,43.7244392328086
41938,1,"Lilac, Japanese",21,-79.5751711696677,43.7320646782541
42418,1,"Maple, Norway",21,-79.5759951434964,43.7402303510774
42450,1,"Maple, Norway",21,-79.6385499926163,43.7494120963876
43763,1,"Apple, Sargents",21,-79.585865215904,43.6999085160547
44412,1,"Oak, English",21,-79.5549518831487,43.7196365070955
46282,1,"Maple, Norway",21,-79.5472962569051,43.714177536994
46858,1,"Lilac, Japanese",21,-79.5478092131345,43.7174730800958
47399,1,"Lilac, Japanese",21,-79.5547327475841,43.726182858735
48721,1,Pear Chanticleer,21,-79.584117162009,43.7511924659558
49839,1,"Lilac, Japanese",21,-79.5928083786814,43.7283333262779
50507,1,Cedar,21,-79.5945846073833,43.7370385806192
52616,1,"Maple, Norway",21,-79.5703407099678,43.730344961935
55147,1,"Maple, hedge",21,-79.5552741849462,43.6998336446841
55697,1,"Maple, sugar",21,-79.6204120486918,43.7290157074776
55860,1,"Apple, Sargents",21,-79.5741901028815,43.7368312084701
57279,1,"Maple, silver",21,-79.5934857335427,43.7186666521541
59593,1,"Linden, littleleaf",21,-79.5900396615316,43.7546548915879
61745,1,"Lilac, Japanese",21,-79.6057431109011,43.7329721023057
1457,1,"Maple, Norway",22,-79.6012910665859,43.7476175703442
1785,1,"Maple, Norway columnar",22,-79.5499440964459,43.725632159154
4235,1,"Maple, Norway Crimson King",22,-79.6175678969011,43.7354984924501
4875,1,"Apple, Sargents",22,-79.5936159227339,43.7264630743901
5997,1,Pine scots,22,-79.5796630402941,43.7434983194612
6376,1,Pear Chanticleer,22,-79.563713768351,43.7224665243951
10516,1,"Maple, hedge",22,-79.5884556033445,43.7086808942719
11220,1,"Lilac, Japanese",22,-79.55292694889,43.7388671731187
13121,1,"Linden, littleleaf",22,-79.586128207205,43.7274149740203
13504,1,"Maple, Norway",22,-79.615399012216,43.7451267046076
17207,1,"Maple, red",22,-79.5643223036346,43.6960609730185
18379,1,"Spruce, Colorado blue",22,-79.5640112258821,43.7256892358079
20963,1,Honey locust,22,-79.5719328535481,43.7191411765081
22054,1,"Maple, Norway Crimson King",22,-79.6175340662828,43.7356623855561
23409,1,"Linden, littleleaf",22,-79.5999522976873,43.7231004615177
25233,1,"Spruce, Colorado blue",22,-79.5727230222817,43.6759886356422
29692,1,"Maple, hedge",22,-79.5608897816724,43.7277282549925
32718,1,Honey locust,22,-79.5949468488806,43.7431988134994
36017,1,Honey locust Skyline,22,-79.5687489101396,43.7258715589807
36211,1,"Maple, Norway",22,-79.5708040200292,43.7284007509242
37735,1,"Maple, Manitoba",22,-79.583633978168,43.7189468159875
41578,1,Honey locust,22,-79.6043279270275,43.7435832957658
44614,1,Pine scots,22,-79.5365323724155,43.7036319970802
45448,1,"Maple, Norway",22,-79.5809218655662,43.7383492786866
50531,1,"Maple, Norway",22,-79.5722601974072,43.742711375428
50589,1,"Maple, hedge",22,-79.6080740174527,43.7507292762643
52185,1,"Maple, hedge",22,-79.5757557543431,43.7276534529749
52315,1,"Maple, Norway",22,-79.5845115656594,43.7269310769488
58891,1,"Maple, Norway",22,-79.6000466455665,43.7422321075454
62731,1,"Maple, red",22,-79.5580479297594,43.7383570002261
63024,1,"Maple, Freeman Autumn Blaze",22,-79.624914145784,43.7311555011438
1964,1,"Apple, Sargents",23,-79.5924994488057,43.7490155295966
2200,1,Hackberry,23,-79.5783787599187,43.720695558879
3523,1,"Planetree, London",23,-79.5727268418323,43.6839154065432
4159,1,"Maple, Norway Crimson King",23,-79.6113334762896,43.732288578093
4657,1,"Lilac, Japanese",23,-79.5509753578427,43.6987582609246
5041,1,"Linden, littleleaf",23,-79.6199786751288,43.7231291537279
7556,1,Juniper,23,-79.6001231915905,43.7491181012092
8453,1,"Maple, Norway",23,-79.5537614080433,43.7167582381866
15069,1,"Maple, Norway",23,-79.568702444476,43.6849389684114
16490,1,Honey locust Skyline,23,-79.5488841959141,43.7178043216553
23291,1,"Spruce, Colorado blue",23,-79.550668913244,43.704808742466
30421,1,"Maple, Manitoba",23,-79.5546696010622,43.7330955410238
31063,1,"Lilac, Japanese",23,-79.601454546355,43.7331718290715
31163,1,"Lilac, Japanese",23,-79.552657467828,43.7407165081766
31165,1,"Maple, Norway Globe",23,-79.557884596299,43.7253592406243
33708,1,"Lilac, Japanese",23,-79.5639688685364,43.7253673840993
39355,1,"Maple, Norway",23,-79.5925191563741,43.7394795932491
40831,1,"Alder, European",23,-79.6029358427711,43.7239476841677
43610,1,"Lilac, Japanese",23,-79.5658133907892,43.7405451839292
44036,1,"Maple, Norway",23,-79.5889300193539,43.7520035213227
44732,1,Pear Chanticleer,23,-79.5666732852302,43.7234225420206
46251,1,Spruce,23,-79.633962032154,43.74636016207
47229,1,Hackberry,23,-79.6046425265603,43.7562960645902
50160,1,Honey locust,23,-79.6022654327152,43.748046906382
52126,1,"Catalpa, northern",23,-79.5487522739495,43.7234076022025
52228,1,"Oak, pin",23,-79.5665506709928,43.7256088085734
54322,1,Hackberry,23,-79.6221301978942,43.7299628218004
56563,1,"Maple, Norway",23,-79.5487162402905,43.7000413528954
57770,1,"Maple, Norway Crimson King",23,-79.5915398070546,43.7324720546354
60035,1,Lilac,23,-79.5548685578645,43.7263011959494
63531,1,"Elm, Siberian",23,-79.5621938476003,43.7309406071541
2283,1,Honey locust,24,-79.575076287438,43.7123105219895
5760,1,"Lilac, Japanese",24,-79.5894077352993,43.7303133293758
6519,1,Honey locust,24,-79.6027754885755,43.7029214049507
8434,1,"Elm, Siberian",24,-79.5567210120339,43.7315453304731
13125,1,"Maple, silver",24,-79.6027180142767,43.7250791203972
16176,1,"Cedar, eastern red",24,-79.5765025868785,43.743527572149
22479,1,"Linden, littleleaf",24,-79.5777960105655,43.689915227111
26964,1,"Maple, Norway",24,-79.6078681599289,43.7502428027197
28726,1,Linden,24,-79.5557951342047,43.7338625950163
29867,1,"Ash, green",24,-79.5857805772336,43.7520538957561
32809,1,Hackberry,24,-79.6214015736884,43.7298171029102
34874,1,"Maple, Norway columnar",24,-79.5772822875934,43.7435015651879
44911,1,"Spruce, white",24,-79.5762332584481,43.7426716826041
45489,1,"Maple, Norway",24,-79.5921906554068,43.7234873057873
46476,1,Pine scots,24,-79.5797626669795,43.7434816697458
52083,1,"Maple, Norway",24,-79.5619124187901,43.7022313786627
61525,1,"Maple, Norway",24,-79.5675315805663,43.7268108620729
62233,1,"Lilac, Japanese",24,-79.6019481399657,43.7334080592187
62326,1,"Lilac, Japanese",24,-79.570569898719,43.7276020898197
291,1,Linden,25,-79.5506499149432,43.7130731035996
710,1,"Maple, hedge",25,-79.5887650638505,43.7213951841701
2071,1,"Buckthorn, European",25,-79.5930965220773,43.7367777136942
4045,1,Hackberry,25,-79.6037894399201,43.7565301983589
5105,1,"Spruce, Colorado blue",25,-79.5559385985711,43.6995355320189
5592,1,Honey locust,25,-79.6005847753993,43.7339588011359
5621,1,"Spruce, Colorado blue",25,-79.5604758574581,43.7325223614863
5688,1,"Maple, hedge",25,-79.5682911347876,43.7407574013237
7676,1,"Apple, Sargents",25,-79.5962255071534,43.7321930833593
8705,1,"Oak, bur",25,-79.5547651743583,43.7298271655941
10297,1,"Spruce, black",25,-79.5815700316219,43.6815713120024
10790,1,"Maple, red",25,-79.5424919015548,43.7139249493078
13801,1,"Elm, Siberian",25,-79.5657660860655,43.6789307810982
15318,1,"Maple, Norway",25,-79.5702849937108,43.6794062237972
15581,1,"Maple, red",25,-79.5705814146264,43.7304220081405
18167,1,"Apple, Sargents",25,-79.5721550572968,43.7272402134736
22551,1,"Maple, Norway",25,-79.5667243256266,43.6797731629446
22897,1,"Ash, green",25,-79.5879453889493,43.7322778218006
24683,1,"Pine, Austrian",25,-79.6006656301774,43.7342797677634
26899,1,Honey locust,25,-79.6047338581663,43.7329268012175
27150,1,"Oak, red",25,-79.5729771469498,43.7339096781085
28337,1,Hackberry,25,-79.5773993689182,43.7442827822607
29505,1,"Maple, hedge",25,-79.5783681382266,43.7408795998013
31840,1,"Maple, Norway columnar",25,-79.5991891893027,43.7328729962586
31967,1,Black locust,25,-79.555092786378,43.7333861675791
33927,1,"Lilac, Japanese",25,-79.5531413553093,43.7407234131931
38094,1,"Maple, Norway",25,-79.5795545611057,43.7419304193784
38529,1,"Maple, hedge",25,-79.587984933917,43.708773934593
38980,1,"Spruce, Colorado blue",25,-79.5604898517662,43.7326499825373
42520,1,"Maple, Freeman Autumn Blaze",25,-79.6197825683098,43.7326881249106
42685,1,"Buckthorn, European",25,-79.5712655220146,43.7436108251884
43738,1,"Maple, Norway Crimson King",25,-79.568493560528,43.686023634062
44093,1,"Cherry, choke Shubert",25,-79.6125962225254,43.7323163431272
44194,1,"Maple, Norway",25,-79.5712098074486,43.6855782098923
46385,1,"Apple, Sargents",25,-79.5934573427887,43.7522510246436
46612,1,Larch,25,-79.5745272806986,43.7268436449458
46646,1,"Catalpa, northern",25,-79.5557968493929,43.7325144259244
47054,1,Honey locust,25,-79.5888998927248,43.7556933245334
49445,1,Honey locust,25,-79.5932311326843,43.7572505995283
49465,1,"Maple, Norway",25,-79.5903254069219,43.7324371328437
50107,1,"Maple, Norway",25,-79.6004721901089,43.7471711041137
51806,1,Honey locust,25,-79.5866911437658,43.7256821517209
52262,1,"Cedar, white",25,-79.5512399223354,43.7166697978169
52549,1,Honey locust,25,-79.5906792956948,43.7545677674088
52695,1,"Spruce, Colorado blue",25,-79.5585881763829,43.7331331870374
60693,1,"Maple, Norway",25,-79.62621404776,43.7427361274038
60774,1,"Maple, Norway",25,-79.5730379119826,43.6831212207818
61740,1,Yew,25,-79.5811866785329,43.7426089985449
62154,1,Kentucky coffeetree,25,-79.5565441401567,43.7369467222989
62458,1,Honey locust,25,-79.559465465463,43.7178325302506
63738,1,Linden,25,-79.6000606720542,43.7203766341012
64117,1,Kentucky coffeetree,25,-79.5624526489507,43.7277265566382
64765,1,Pine,25,-79.5910972290521,43.7304324498733
814,1,"Apple, Sargents",26,-79.5937203302511,43.7388306618094
2967,1,Birch,26,-79.5787639928168,43.7274172523983
5354,1,Apple,26,-79.5537030903079,43.7325672309119
5419,1,"Maple, Norway Superform",26,-79.5978985374136,43.7413524334901
5939,1,"Maple, hedge",26,-79.569271726009,43.7282459414091
7382,1,"Maple, Norway",26,-79.5885409426201,43.7201646621571
9691,1,Honey locust,26,-79.5932198709825,43.7544440094107
10380,1,Honey locust Shademaster,26,-79.5616617434774,43.7260020423819
11786,1,"Maple, Norway",26,-79.5692486404298,43.6761723678283
12988,1,"Maple, hedge",26,-79.5758311264204,43.7407898137278
13268,1,"Pine, Austrian",26,-79.5887879516738,43.677987938074
13684,1,"Birch, white",26,-79.5802684938007,43.7420483582417
14676,1,"Catalpa, mop head",26,-79.5569039741512,43.7233534547108
15136,1,"Maple, Norway",26,-79.5672489623373,43.6795571119927
15686,1,"Maple, Norway",26,-79.58164188943,43.7230222216218
15852,1,"Maple, Norway Crimson King",26,-79.6141714285908,43.7334483594764
16896,1,"Maple, Norway Red Royal",26,-79.6069115960343,43.7325439429625
17038,1,"Maple, Freeman Autumn Blaze",26,-79.5914037299661,43.6810754246464
17107,1,"Birch, white",26,-79.5833981363034,43.7198582030226
17908,1,Birch,26,-79.5682544862898,43.7396655123408
17974,1,"Maple, Norway",26,-79.5820711976397,43.6777309474647
19157,1,"Oak, red",26,-79.552418835891,43.7371447442874
21587,1,"Maple, sugar",26,-79.6208494939246,43.7287971008512
22751,1,"Maple, Norway",26,-79.5624307209453,43.7331328000781
23047,1,"Apple, Sargents",26,-79.5542877111636,43.7421531678801
23856,1,Linden,26,-79.599638848679,43.7388046648591
24759,1,"Cedar, eastern red",26,-79.5531700434308,43.7424872693166
29570,1,"Linden, littleleaf",26,-79.5486939251383,43.7176586185488
36934,1,"Maple, Norway",26,-79.5555117816108,43.7202916626507
